show_id,type,title,country,date_added,release_year,rating,listed_in,Date,Open,High,Low,Close,Adj_close,Volume
s3662,Movie,Bogda,India,7/16/2019,2018,TV-PG,"Dramas, International Movies",,,,,,,
s3663,Movie,"Frankensteinâ€™s Monsterâ€™s Monster, Frankenstein",United States,7/16/2019,2019,TV-14,Comedies,,,,,,,
s7112,Movie,Jack of all Trades,Canada,7/16/2019,2018,TV-MA,"Documentaries, Sports Movies",,,,,,,
s8227,Movie,The Break-Up,United States,7/16/2019,2006,PG-13,"Comedies, Dramas, Romantic Movies",,,,,,,
s8467,Movie,The Princess and the Frog,United States,7/16/2019,2009,G,Children & Family Movies,,,,,,,
s8705,Movie,We Belong Together,United States,7/16/2019,2018,TV-14,Thrillers,,,,,,,
s3659,Movie,Mauli,India,7/17/2019,2018,TV-14,"Action & Adventure, Dramas, International Movies",,,,,,,
s3660,TV Show,Pinky Malinky,United States,7/17/2019,2019,TV-Y7,"Kids' TV, TV Comedies",,,,,,,
s3661,TV Show,Unrequited Love,China,7/17/2019,2019,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",,,,,,,
s3657,TV Show,Rookie Historian Goo Hae-Ryung,South Korea,7/18/2019,2019,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",,,,,,,
s3658,Movie,Secret Obsession,United States,7/18/2019,2019,TV-14,Thrillers,,,,,,,
s8010,Movie,Short Term 12,United States,7/18/2019,2013,R,"Dramas, Independent Movies",,,,,,,
s3653,Movie,"Â¡Ay, mi madre!",Spain,7/19/2019,2019,TV-MA,"Comedies, International Movies",,,,,,,
s3654,TV Show,Comedians in Cars Getting Coffee,United States,7/19/2019,2019,TV-14,"Stand-Up Comedy & Talk Shows, TV Comedies",,,,,,,
s3655,TV Show,The Epic Tales of Captain Underpants,United States,7/19/2019,2019,TV-Y7,"Kids' TV, TV Comedies",,,,,,,
s3656,TV Show,Typewriter,India,7/19/2019,2019,TV-MA,"International TV Shows, TV Horror, TV Mysteries",,,,,,,
s7097,Movie,Iron Cowboy: The Story of the 50.50.50,United States,7/19/2019,2018,TV-14,"Documentaries, Sports Movies",,,,,,,
s3652,TV Show,Sexy Central,Hong Kong,7/20/2019,2019,TV-MA,"International TV Shows, Romantic TV Shows, TV Dramas",,,,,,,
s7426,Movie,May You Prosper,Egypt,7/20/2019,2017,TV-14,"Comedies, International Movies, Music & Musicals",,,,,,,
s3645,TV Show,Beat Bugs,"Australia, Canada",7/21/2019,2018,TV-Y,Kids' TV,,,,,,,
s3646,Movie,D.L. Hughley: Contrarian,United States,7/21/2019,2018,TV-MA,Stand-Up Comedy,,,,,,,
s3647,Movie,Demetri Martin: The Overthinker,United States,7/21/2019,2018,TV-MA,Stand-Up Comedy,,,,,,,
s3648,Movie,The Beast Stalker,Hong Kong,7/21/2019,2008,TV-14,"Action & Adventure, Cult Movies, International Movies",,,,,,,
s3649,Movie,The Midas Touch,Hong Kong,7/21/2019,2013,TV-14,"Comedies, International Movies",,,,,,,
s3650,Movie,The Twins Effect II,"Hong Kong, China",7/21/2019,2004,TV-14,"Action & Adventure, Comedies, International Movies",,,,,,,
s3651,Movie,Twins Mission,"Hong Kong, China",7/21/2019,2007,TV-MA,"Action & Adventure, International Movies",,,,,,,
s6290,Movie,Bewafaa,India,7/21/2019,2005,TV-PG,"Dramas, International Movies, Romantic Movies",,,,,,,
s7078,Movie,Inglourious Basterds,"Germany, United States",7/22/2019,2009,R,Action & Adventure,,,,,,,
s7539,TV Show,My Hotter Half,United Kingdom,7/22/2019,2017,TV-PG,"British TV Shows, International TV Shows, Reality TV",,,,,,,
s8098,TV Show,Storage Wars: Northern Treasures,United States,7/22/2019,2015,TV-MA,"International TV Shows, Reality TV",,,,,,,
s8662,Movie,Unfinished Song,"United Kingdom, Germany",7/22/2019,2012,PG-13,"Comedies, Dramas, Independent Movies",,,,,,,
s6710,TV Show,Eurovision Song Contest,,7/23/2019,2019,TV-PG,International TV Shows,,,,,,,
s8253,Movie,The Competition,United States,7/23/2019,2018,TV-14,"Comedies, Romantic Movies",,,,,,,
s3644,Movie,The Great Hack,United States,7/24/2019,2019,TV-MA,Documentaries,,,,,,,
s3643,TV Show,Another Life,United States,7/25/2019,2019,TV-MA,"British TV Shows, International TV Shows, TV Action & Adventure",,,,,,,
s3638,Movie,Boi,Spain,7/26/2019,2018,TV-MA,"Dramas, Independent Movies, International Movies",,,,,,,
s3639,Movie,Eerie,"Philippines, Singapore",7/26/2019,2019,TV-14,"Horror Movies, International Movies",,,,,,,
s3640,Movie,Girls With Balls,"France, Belgium",7/26/2019,2019,TV-MA,"Comedies, Horror Movies, International Movies",,,,,,,
s3641,TV Show,My First First Love,South Korea,7/26/2019,2019,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",,,,,,,
s3642,Movie,The Son,Argentina,7/26/2019,2019,TV-MA,"Dramas, Independent Movies, International Movies",,,,,,,
s5996,Movie,1st Summoning,United States,7/26/2019,2018,TV-MA,"Horror Movies, Independent Movies",,,,,,,
s6305,TV Show,"Big Dreams, Small Spaces",United Kingdom,7/26/2019,2017,TV-G,"British TV Shows, International TV Shows, Reality TV",,,,,,,
s6733,TV Show,Fake or Fortune?,United Kingdom,7/26/2019,2015,TV-G,"British TV Shows, Crime TV Shows, Docuseries",,,,,,,
s6903,Movie,Guy Martin: Last Flight of the Vulcan Bomber,United Kingdom,7/26/2019,2015,TV-G,"Documentaries, International Movies",,,,,,,
s7354,TV Show,Love Your Garden,United Kingdom,7/26/2019,2013,TV-G,"British TV Shows, International TV Shows, Reality TV",,,,,,,
s7419,TV Show,Mary Portas: Secret Shopper,United Kingdom,7/26/2019,2016,TV-14,"British TV Shows, International TV Shows, Reality TV",,,,,,,
s7505,TV Show,Monty Don's French Gardens,United Kingdom,7/26/2019,2013,TV-G,"British TV Shows, Docuseries, International TV Shows",,,,,,,
s7506,TV Show,Monty Don's Italian Gardens,United Kingdom,7/26/2019,2011,TV-G,"British TV Shows, Docuseries, International TV Shows",,,,,,,
s8292,Movie,The Exception,"United Kingdom, United States",7/26/2019,2016,R,"Dramas, Romantic Movies",,,,,,,
s3637,TV Show,Twelve Forever,United States,7/29/2019,2019,TV-PG,Kids' TV,,,,,,,
s7473,Movie,Mission of Honor,"United Kingdom, Poland",7/29/2019,2018,TV-MA,"Action & Adventure, Dramas",,,,,,,
s8259,Movie,The Croods,United States,7/29/2019,2013,PG,"Children & Family Movies, Comedies",,,,,,,
s3636,Movie,Whitney Cummings: Can I Touch It?,,7/30/2019,2019,TV-MA,Stand-Up Comedy,,,,,,,
s6025,TV Show,7 (Seven),India,7/30/2019,2019,TV-14,TV Shows,,,,,,,
s6118,Movie,All Good Ones Get Away,"Spain, Italy",7/30/2019,2019,TV-MA,"International Movies, Thrillers",,,,,,,
s6142,Movie,American Hangman,Canada,7/30/2019,2019,TV-MA,Thrillers,,,,,,,
s3634,TV Show,The Letdown,Australia,7/31/2019,2019,TV-MA,"International TV Shows, TV Comedies, TV Dramas",,,,,,,
s3635,Movie,The Red Sea Diving Resort,Canada,7/31/2019,2019,TV-MA,"Dramas, Thrillers",,,,,,,
s7830,Movie,Ramen Shop,"Singapore, Japan, France",7/31/2019,2018,TV-PG,"Dramas, International Movies",,,,,,,
s3632,Movie,Manu,India,8/1/2019,2018,TV-14,"Dramas, Independent Movies, International Movies",,,,,,,
s3633,TV Show,Sleepless Society: Nyctophobia,Thailand,8/1/2019,2019,TV-MA,"International TV Shows, TV Mysteries, TV Thrillers",,,,,,,
s6184,Movie,Are We Done Yet?,Egypt,8/1/2019,2018,TV-14,"Comedies, Dramas, International Movies",,,,,,,
s6493,Movie,Clash of the Titans,"United States, United Kingdom, Australia",8/1/2019,2010,PG-13,"Action & Adventure, Sci-Fi & Fantasy",,,,,,,
s6568,Movie,Darna Mana Hai,India,8/1/2019,2003,TV-MA,"Horror Movies, International Movies, Thrillers",,,,,,,
s6670,Movie,Ek Hasina Thi,India,8/1/2019,2004,TV-MA,"Dramas, International Movies, Thrillers",,,,,,,
s6793,Movie,Four Weddings and a Funeral,United Kingdom,8/1/2019,1994,R,"Classic Movies, Comedies, International Movies",,,,,,,
s6890,TV Show,Grand Designs,United Kingdom,8/1/2019,2017,TV-14,"British TV Shows, International TV Shows, Reality TV",,,,,,,
s6998,Movie,Horns,"United States, Canada",8/1/2019,2013,R,"Dramas, Horror Movies, Sci-Fi & Fantasy",,,,,,,
s7114,Movie,Jackie Brown,United States,8/1/2019,1997,R,"Dramas, Thrillers",,,,,,,
s7152,Movie,Jupiter Ascending,"United States, Australia",8/1/2019,2015,PG-13,"Action & Adventure, Sci-Fi & Fantasy",,,,,,,
s7183,TV Show,Khaani,Pakistan,8/1/2019,2017,TV-14,"Crime TV Shows, International TV Shows, Romantic TV Shows",,,,,,,
s7271,Movie,Last Knights,"United Kingdom, South Korea",8/1/2019,2015,R,Action & Adventure,,,,,,,
s7452,Movie,MI-5,United Kingdom,8/1/2019,2015,R,"Action & Adventure, Dramas, International Movies",,,,,,,
s7702,Movie,Panic Room,United States,8/1/2019,2002,R,Thrillers,,,,,,,
s7880,Movie,Rocky,United States,8/1/2019,1976,PG,"Action & Adventure, Classic Movies, Dramas",,,,,,,
s7881,Movie,Rocky II,United States,8/1/2019,1979,PG,"Dramas, Sports Movies",,,,,,,
s7882,Movie,Rocky III,United States,8/1/2019,1982,PG,"Dramas, Sports Movies",,,,,,,
s7883,Movie,Rocky IV,United States,8/1/2019,1985,PG,"Dramas, Sports Movies",,,,,,,
s7884,Movie,Rocky V,United States,8/1/2019,1990,PG-13,"Dramas, Sports Movies",,,,,,,
s7902,Movie,Rumor Has It,"United States, Germany, Australia",8/1/2019,2005,PG-13,"Comedies, Romantic Movies",,,,,,,
s7906,Movie,Running Out Of Time,United States,8/1/2019,2018,TV-14,Thrillers,,,,,,,
s8056,Movie,Something's Gotta Give,United States,8/1/2019,2003,PG-13,"Comedies, Romantic Movies",,,,,,,
s8244,TV Show,The Chefs' Line,Australia,8/1/2019,2017,TV-14,"International TV Shows, Reality TV",,,,,,,
s8599,Movie,"To Wong Foo, Thanks for Everything! Julie Newmar",United States,8/1/2019,1995,PG-13,"Comedies, Cult Movies, LGBTQ Movies",,,,,,,
s8733,Movie,White Chamber,United Kingdom,8/1/2019,2018,TV-MA,"Sci-Fi & Fantasy, Thrillers",,,,,,,
s3628,TV Show,Basketball or Nothing,United States,8/2/2019,2019,TV-PG,"Docuseries, Reality TV",,,,,,,
s3629,Movie,LÃ©a & I,,8/2/2019,2019,TV-MA,Documentaries,,,,,,,
s3630,Movie,Otherhood,"United Kingdom, United States",8/2/2019,2019,R,Comedies,,,,,,,
s3631,Movie,Uriyadi 2,India,8/2/2019,2019,TV-14,"Dramas, International Movies",,,,,,,
s6421,TV Show,Care Bears: Welcome to Care-a-Lot,United States,8/2/2019,2012,TV-Y,Kids' TV,,,,,,,
s6779,Movie,For Greater Glory,Mexico,8/2/2019,2012,R,"Dramas, International Movies",,,,,,,
s7621,Movie,Now and Then,United States,8/2/2019,1995,PG-13,Dramas,,,,,,,
s3627,Movie,Misfit,Netherlands,8/3/2019,2017,TV-14,"Children & Family Movies, Comedies, International Movies",,,,,,,
s3624,Movie,Enter the Anime,"United States, Japan",8/5/2019,2019,TV-MA,"Documentaries, International Movies",,,,,,,
s3625,TV Show,No Good Nick,United States,8/5/2019,2019,TV-PG,"Kids' TV, TV Comedies, TV Dramas",,,,,,,
s3626,Movie,No One Will Ever Know,Mexico,8/5/2019,2017,TV-MA,"Dramas, International Movies",,,,,,,
s6109,Movie,Alarmoty in the Land of Fire,Egypt,8/5/2019,2017,TV-MA,"Comedies, International Movies",,,,,,,
s6597,Movie,Detention Letter,Egypt,8/5/2019,2017,TV-14,"Action & Adventure, International Movies",,,,,,,
s3619,Movie,Crazy Beautiful You,Philippines,8/6/2019,2015,TV-14,"Comedies, Dramas, International Movies",,,,,,,
s3620,Movie,I'm Brent Morin,United States,8/6/2019,2015,TV-MA,Stand-Up Comedy,,,,,,,
s3621,Movie,Jim Jefferies : BARE,United States,8/6/2019,2014,TV-MA,Stand-Up Comedy,,,,,,,
s3622,Movie,Screwball,United States,8/6/2019,2018,TV-MA,"Documentaries, Sports Movies",,,,,,,
s3623,Movie,Sebastian Maniscalco: Why Would You Do That,United States,8/6/2019,2016,TV-MA,Stand-Up Comedy,,,,,,,
s7798,Movie,Professor Mack,United States,8/6/2019,2018,TV-MA,"Comedies, Romantic Movies",,,,,,,
s3617,Movie,Badla,India,8/7/2019,2019,TV-14,"International Movies, Thrillers",,,,,,,
s3618,Movie,Theo Von: No Offense,United States,8/7/2019,2016,TV-MA,Stand-Up Comedy,,,,,,,
s8469,Movie,The Pursuit,United States,8/7/2019,2019,TV-14,Documentaries,,,,,,,
s3607,TV Show,Bad Guys,South Korea,8/8/2019,2014,TV-MA,"Crime TV Shows, International TV Shows, Korean TV Shows",,,,,,,
s3608,TV Show,Dollar,Lebanon,8/8/2019,2019,TV-MA,"International TV Shows, TV Dramas",,,,,,,
s3609,TV Show,Jane The Virgin,United States,8/8/2019,2019,TV-14,"Romantic TV Shows, TV Comedies, TV Dramas",,,,,,,
s3610,TV Show,Let's Eat 2,"Malaysia, Singapore, Hong Kong",8/8/2019,2015,TV-MA,"International TV Shows, Korean TV Shows, Romantic TV Shows",,,,,,,
s3611,TV Show,Letâ€™s Eat,South Korea,8/8/2019,2013,TV-PG,"International TV Shows, Korean TV Shows, Romantic TV Shows",,,,,,,
s3612,TV Show,Misaeng,South Korea,8/8/2019,2014,TV-MA,"International TV Shows, Korean TV Shows, TV Dramas",,,,,,,
s3613,TV Show,Oh My Ghost,South Korea,8/8/2019,2015,TV-MA,"International TV Shows, Korean TV Shows, Romantic TV Shows",,,,,,,
s3614,TV Show,Reply 1994,South Korea,8/8/2019,2014,TV-MA,"International TV Shows, Korean TV Shows, Romantic TV Shows",,,,,,,
s3615,TV Show,Reply 1997,South Korea,8/8/2019,2012,TV-MA,"International TV Shows, Korean TV Shows, Romantic TV Shows",,,,,,,
s3616,TV Show,Wu Assassins,United States,8/8/2019,2019,TV-MA,"TV Action & Adventure, TV Sci-Fi & Fantasy",,,,,,,
s7146,Movie,Judy Moody and the Not Bummer Summer,United States,8/8/2019,2011,PG,"Children & Family Movies, Comedies",,,,,,,
s7887,Movie,Roll Red Roll,United States,8/8/2019,2018,TV-MA,Documentaries,,,,,,,
s8079,Movie,St. Agatha,United States,8/8/2019,2018,TV-MA,"Horror Movies, Independent Movies",,,,,,,
s3600,Movie,Colin Quinn: Red State Blue State,,8/9/2019,2019,TV-14,Stand-Up Comedy,,,,,,,
s3601,TV Show,GLOW,United States,8/9/2019,2019,TV-MA,"TV Comedies, TV Dramas",,,,,,,
s3602,TV Show,IZombie,United States,8/9/2019,2019,TV-MA,"TV Comedies, TV Dramas, TV Horror",,,,,,,
s3603,Movie,Jaoon Kahan Bata Ae Dil,India,8/9/2019,2018,TV-MA,"Dramas, Independent Movies, International Movies",,,,,,,
s3604,Movie,Rocko's Modern Life: Static Cling,United States,8/9/2019,2019,TV-Y7,"Children & Family Movies, Comedies, LGBTQ Movies",,,,,,,
s3605,TV Show,Sintonia,Brazil,8/9/2019,2019,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",,,,,,,
s3606,TV Show,The Family,United States,8/9/2019,2019,TV-14,Docuseries,,,,,,,
s8719,Movie,Westside vs. the World,,8/9/2019,2019,TV-MA,"Documentaries, Sports Movies",,,,,,,
s3599,TV Show,DC Super Hero Girls,United States,8/12/2019,2019,TV-Y7,Kids' TV,,,,,,,
s3595,Movie,90 ML,India,8/13/2019,2019,TV-MA,"Comedies, International Movies, Music & Musicals",,,,,,,
s3596,Movie,Calum von Moger: Unbroken,United States,8/13/2019,2019,TV-MA,"Documentaries, Sports Movies",,,,,,,
s3597,Movie,Hasta los dientes,Mexico,8/13/2019,2018,TV-MA,"Documentaries, International Movies",,,,,,,
s3598,TV Show,Knightfall,United States,8/13/2019,2019,TV-MA,TV Dramas,,,,,,,
s8757,Movie,Woodstock,United States,8/13/2019,2019,TV-MA,"Documentaries, Music & Musicals",,,,,,,
s3593,TV Show,Happy Jail,,8/14/2019,2019,TV-MA,"Crime TV Shows, Docuseries",,,,,,,
s3594,Movie,Uyare,India,8/14/2019,2019,TV-14,"Dramas, International Movies",,,,,,,
s3589,TV Show,Cannon Busters,"United States, Japan",8/15/2019,2019,TV-MA,"Anime Series, International TV Shows",,,,,,,
s3590,TV Show,Sacred Games,"India, United States",8/15/2019,2019,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",,,,,,,
s3591,TV Show,Til Death Do Us Part,Taiwan,8/15/2019,2019,TV-MA,"International TV Shows, TV Dramas, TV Thrillers",,,,,,,
s3592,Movie,Whindersson Nunes: Adult,Brazil,8/15/2019,2019,TV-MA,Stand-Up Comedy,,,,,,,
s6465,Movie,Chhota Bheem Kungfu Dhamaka,India,8/15/2019,2019,TV-Y7,Children & Family Movies,,,,,,,
s3576,TV Show,45 rpm,Spain,8/16/2019,2019,TV-MA,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",,,,,,,
s3577,TV Show,Apache: The Life of Carlos Tevez,Argentina,8/16/2019,2019,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",,,,,,,
s3578,TV Show,Better Than Us,Russia,8/16/2019,2019,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",,,,,,,
s3579,TV Show,Diagnosis,United States,8/16/2019,2019,TV-14,"Docuseries, Science & Nature TV",,,,,,,
s3580,TV Show,Green Frontier,Colombia,8/16/2019,2019,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",,,,,,,
s3581,Movie,Invader Zim: Enter the Florpus,"South Korea, United States",8/16/2019,2019,TV-Y7,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",,,,,,,
s3582,TV Show,MINDHUNTER,United States,8/16/2019,2019,TV-MA,"Crime TV Shows, TV Dramas, TV Mysteries",,,,,,,
s3583,Movie,Selfless,United States,8/16/2019,2015,PG-13,"Sci-Fi & Fantasy, Thrillers",,,,,,,
s3584,Movie,Sextuplets,United States,8/16/2019,2019,TV-14,Comedies,,,,,,,
s3585,Movie,Super Monsters Back to School,Canada,8/16/2019,2019,TV-Y,Children & Family Movies,,,,,,,
s3586,TV Show,The King's Avatar,China,8/16/2019,2019,TV-MA,"International TV Shows, TV Action & Adventure, TV Dramas",,,,,,,
s3587,Movie,The Little Switzerland,Spain,8/16/2019,2019,TV-MA,"Comedies, International Movies",,,,,,,
s3588,TV Show,Victim Number 8,Spain,8/16/2019,2018,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Action & Adventure",,,,,,,
s6780,Movie,For Love or Money,United Kingdom,8/16/2019,2019,TV-MA,Comedies,,,,,,,
s3574,Movie,Our Planet - Behind The Scenes,United Kingdom,8/20/2019,2019,TV-G,Documentaries,,,,,,,
s3575,Movie,Simon Amstell: Set Free,United Kingdom,8/20/2019,2019,TV-MA,Stand-Up Comedy,,,,,,,
s6827,Movie,Gangs of New York,"United States, Italy",8/20/2019,2002,R,Dramas,,,,,,,
s3568,Movie,American Factory,United States,8/21/2019,2019,TV-14,Documentaries,,,,,,,
s3569,Movie,Game Over (Hindi Version),,8/21/2019,2019,TV-MA,"Horror Movies, International Movies, Thrillers",,,,,,,
s3570,Movie,Game Over (Tamil Version),"India, Turkey",8/21/2019,2019,TV-MA,"Horror Movies, International Movies, Thrillers",,,,,,,
s3571,Movie,Game Over (Telugu Version),,8/21/2019,2019,TV-MA,"Horror Movies, International Movies, Thrillers",,,,,,,
s3572,TV Show,Hyperdrive,United States,8/21/2019,2019,TV-PG,Reality TV,,,,,,,
s3573,Movie,The Girl Allergic to Wi-Fi,Philippines,8/21/2019,2018,TV-MA,"International Movies, Romantic Movies",,,,,,,
s3562,TV Show,13 Reasons Why: Beyond the Reasons,United States,8/23/2019,2019,TV-MA,"Crime TV Shows, Docuseries",,,,,,,
s3563,TV Show,HERO MASK,,8/23/2019,2019,TV-14,"Anime Series, Crime TV Shows, International TV Shows",,,,,,,
s3564,Movie,Kaake Da Viyah,India,8/23/2019,2019,TV-PG,"Comedies, Dramas, International Movies",,,,,,,
s3565,Movie,Marriage Palace,India,8/23/2019,2018,TV-14,"Comedies, International Movies",,,,,,,
s3566,Movie,Mayday Life,"China, Taiwan",8/23/2019,2019,TV-PG,"International Movies, Music & Musicals",,,,,,,
s3567,Movie,Saavat,India,8/23/2019,2019,TV-14,"Dramas, Independent Movies, International Movies",,,,,,,
s8255,Movie,The Congress,"Israel, Germany, Poland, Luxembourg, Belgium, France, United States",8/23/2019,2013,TV-MA,"Dramas, International Movies, Sci-Fi & Fantasy",,,,,,,
s3561,Movie,Drink Drank Drunk,Hong Kong,8/24/2019,2016,TV-MA,"Comedies, International Movies",,,,,,,
s6739,Movie,Fanatic,United States,8/24/2019,2019,TV-14,Thrillers,,,,,,,
s7664,Movie,One Last Thing,United States,8/25/2019,2018,TV-MA,Dramas,,,,,,,
s3560,Movie,Dave Chappelle: Sticks & Stones,United States,8/26/2019,2019,TV-MA,Stand-Up Comedy,,,,,,,
s3559,TV Show,Million Pound Menu,United Kingdom,8/27/2019,2019,TV-MA,"British TV Shows, International TV Shows, Reality TV",,,,,,,
s3558,Movie,Travis Scott: Look Mom I Can Fly,United States,8/28/2019,2019,TV-MA,"Documentaries, Music & Musicals",,,,,,,
s3556,Movie,Falling Inn Love,United States,8/29/2019,2019,TV-PG,"Comedies, Romantic Movies",,,,,,,
s3557,Movie,Kardec,Brazil,8/29/2019,2019,TV-14,"Dramas, Faith & Spirituality, International Movies",,,,,,,
s6724,Movie,Expo,United States,8/29/2019,2019,TV-14,"Action & Adventure, Dramas, Independent Movies",,,,,,,
s8085,Movie,Starred Up,United Kingdom,8/29/2019,2013,TV-MA,"Dramas, Independent Movies, International Movies",,,,,,,
s3548,Movie,Back to School,,8/30/2019,2019,TV-MA,"Comedies, International Movies",,,,,,,
s3549,Movie,Feo pero sabroso,Colombia,8/30/2019,2018,TV-MA,"Comedies, International Movies",,,,,,,
s3550,Movie,Mi amigo Alexis,Chile,8/30/2019,2019,TV-PG,"Children & Family Movies, Comedies, Dramas",,,,,,,
s3551,TV Show,Styling Hollywood,,8/30/2019,2019,TV-14,Reality TV,,,,,,,
s3552,TV Show,The Dark Crystal: Age of Resistance,"United Kingdom, United States",8/30/2019,2019,TV-PG,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",,,,,,,
s3553,TV Show,The Good Bandit,Colombia,8/30/2019,2018,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",,,,,,,
s3554,TV Show,True and the Rainbow Kingdom,"United States, Canada",8/30/2019,2019,TV-Y,Kids' TV,,,,,,,
s3555,Movie,Unbridled,Spain,8/30/2019,2018,TV-MA,"International Movies, Thrillers",,,,,,,
s3547,TV Show,Luo Bao Bei,"China, United Kingdom",8/31/2019,2018,TV-Y,"British TV Shows, Kids' TV",,,,,,,
s3539,Movie,Elena,"Brazil, United States",9/1/2019,2012,TV-MA,"Documentaries, International Movies",,,,,,,
